0xae6919d1ab10204f 130999.200000
0x95122f72d434d147 128969.800000
0xa77fdc7c7b9967fe 133091.100000
0x66f0f732fb588eaf 135119.800000
0xfb023b8e7dfc7422 136699.800000
0x48b8380b2fd4e5d5 130200.700000
0x2ba2e83568d56712 125042.000000
0xe38cd9c82a577eba 126710.700000
0xa7f12a26fdc0c271 123575.700000
0x5e73924a7d146ee5 121658.100000
0x373e3658882df464 128122.900000
0x6a68b8fe9859bf4f 125538.000000
0xacf78496ad6cbd0a 128158.200000
0x197c6e3d399592e6 138284.900000
0xbaf70ad553cedabd 128721.100000
0x9f1a439df4c4b68a 131808.100000
0x9ebd5511dad44756 124795.300000
0x154ae08cb4eff01d 124326.400000
0xeacc0562d8292306 124024.800000
0x0cfb0b9cb573f836 127462.100000
0x46298143232c54b2 126441.200000
0x6806ee6ee17a0f4c 128853.900000
0x930ad20fe3e31f96 126838.600000
0xfe9de72ad8368974 128742.300000
0x142a6f946bbc99af 128043.200000
0x9be0a9eebc7d442a 125779.700000
0x3131458178524d22 137113.100000
0x52a19305ce27efc7 127819.300000
0x74d902cb01b52ef5 126116.700000
0x35ae18b9608fc69e 123159.700000
0xef634b8d2890b736 123760.300000
0xb51e4fb4e9807965 129067.400000
0xbdcc2a0b7aedd3f0 124335.900000
0x6a9cdb73d3ef66f0 124878.000000
0xf784d13c7488539c 126844.800000
0xc29deb42aeb472e3 124490.100000
0x7a2dd921fba3353b 128404.500000
0x73e72930b1782efc 125317.500000
0xc48a930ede676a4a 127527.100000
0x98960814e929445c 123052.800000
0x67648947bd5e45a9 129910.600000
0x90adb3bc8a71250d 119663.800000
0x58249eb2c8e199e0 132863.700000
0x84a82da794d3cc42 129659.000000
0xa89a6948b5c4dd7c 126118.700000
0xfd4d3393c59c9c66 128576.100000
0x2045db59955cf689 132430.800000
0x5bd62684fa528698 132378.300000
0xb5ebbdebb2dd8687 131385.300000
0x9d4d675003842b04 136396.500000
0x717c8c7b6cd49183 131461.100000
0xeabbd518e49f8db3 124722.800000
0x0ea6ed1319d19faa 123756.000000
0x5fb0d517dc005706 129393.400000
0x12ce3049ed8f6eac 124974.600000
0x3c977b32d9233f84 127648.600000
0xe20d3bd5631ea8c5 122317.200000
0x3ca7de3a6e5285cb 128918.100000
0xb641f5dffeed3216 126575.600000
0x8414013286952e5c 135498.800000
0xb11741cdd866956f 138740.600000
0xa713e3b736bd3450 131655.600000
0x8da622f66de7a6b7 130287.900000
0x3cebfcd01677b82a 130864.100000
0x505fa0d1df76db97 126369.100000
0x68d1699f28204857 122465.800000
0x24ceb0530675d887 128473.900000
0xd9c6bac47026a24b 121873.700000
0xbb4fbf9d81ebcf6e 130131.400000
0xcd34628530bffe44 123592.100000
0xaea62e20c4242e3b 122030.100000
0xe4048bf112c7cf7a 130598.000000
0x9c08eadc80c118ee 134299.000000
0x8ddf31d925bba171 132559.400000
0x42a4a30583b417e0 129051.600000
0xd3bfc9d3c1372e30 132579.200000
0x8bf456125d37cc77 143532.600000
0x6d5b6b1977c3abb8 135228.800000
0x5a6872d19967237f 139701.500000
0x8cbb8c6eb8cdb24e 132937.100000
0x1a5ac39dd6ea04a2 130487.200000
0xdfaf2fbb2aca0e42 124689.400000
0x9fb87cfdc6dbecfd 120914.600000
0x1225477012031ffd 128566.500000
0xf9d5852bf76779e0 125469.900000
0xeafbd3c09296b96b 121358.100000
0xb47163a54ecf328f 119347.100000
0x84ce603640007d37 127983.500000
0x663334e434b64795 123211.800000
0xa5f91963379323e7 124441.100000
0xce7f48fc6346b70c 127375.000000
0x7a3eb0f983aa33ce 125259.100000
0x5b8ff9c7c3c5cdb2 126403.600000
0x98a82e7cbae8550b 128045.500000
0xaeca707284733149 129347.200000
0x8151becf3484b87f 121065.600000
0x7fdcd3b412a7f24b 126323.700000
0x0497949f944d6377 129328.300000
0x93af38244a3b3fec 128184.300000
0x31155cbdfbcb9735 135056.600000
0x4a2b61a4d21278e8 134718.100000
0x171d5873778db84e 141088.500000
0x8b0aed16825a5ceb 140916.700000
0xb352b1808416d1a3 124130.000000
0x03d960b9b183965e 127817.200000
0x484e1fff43cfd4fc 127189.700000
0x81de65f9cbd95360 124849.100000
0xe982aac84c758199 130819.600000
0x4fc78401b62e53de 125548.000000
0x3715c5387db843fb 124337.000000
0x7a31fda15584ae0d 127871.700000
0x7db0a783e771ffed 124047.000000
0xb197aa042f88c08a 130141.100000
0x29138d4d405be90d 130294.100000
0xcaa2c1a920f9e398 137679.200000
0xa4c1dc57418fa265 128493.500000
0xb477f249cb305924 127792.900000
0x4a71b94fdb42e206 133585.500000
0xdf541d9d3115447f 125467.400000
0xc1fe4165b0581b92 123339.500000
0xd754f6c104f37bd8 123059.300000
0xa3e428226ed3e14f 125545.900000
0x4eb591a60c291b49 128571.800000
0x1478764addd1a7db 128544.400000
0xce763168e4007dca 134490.100000
0x8fd8c3952142ceaf 127750.500000
0x962facf161851d53 121991.100000
0xb4eb2bb6a228c280 134818.800000
0x6a03fb64160f27fa 133838.900000
0x545bd631b3a0fb7c 134087.000000
0x0924194ad01f8eb9 136874.400000
0xcc8398dbbe5094b4 130715.700000
0x080bf5d4907e582b 130404.800000
0xa7e585a9ad247ac3 129431.700000
0x65e9cb0d171fe51c 132521.000000
0x3904920cf44c875a 121954.800000
0x7b202046e56ac9df 124416.900000
0x21ad3bed6a10c21e 136771.100000
0x4114b57d57018cf8 126618.900000
0xe3f58f6791134ef6 123177.800000
0xb950185af28e63c9 133109.100000
0x734a78add6f92e47 135079.900000
0x1b4d959e4b7882ab 137038.000000
0xb10fa7f5b7ce84da 131907.700000
0xdcd29b418bb8df33 126338.600000
0x7df4219c9b7ef04b 129498.600000
0x95c71c176024ecac 130105.900000
0x414b577fe5ae9a0e 124634.700000
0x3d04d8178b199822 124517.800000
0xa2d5055b40507b38 126486.500000
0x81aa12da9c333688 126358.200000
0x59f6b573ecfd1391 135221.800000
0x52c9829eb6ce66af 129335.300000
0xd9343529d76f0cc1 138274.100000
0xf697a4ddd15bf62b 128837.400000
0xa7411b4c4bf74a94 130721.700000
0xf02a5f2591afa21e 133200.700000
0x6979f0c45e16754a 138150.300000
0x41408c656f05138f 134341.600000
0xa42c071641eac7b2 130528.700000
0xa62ff190332f8ffb 135501.300000
0x27e24aa7cfa2b01f 128667.100000
0x86261a95aa46758d 127109.400000
0xc13c9de6084c2283 123997.100000
0x0d3d4e2a67ee76e7 124795.600000
0xf168b8d1ecc67dd3 125238.700000
0xcbea46fb87974125 122606.000000
0x124d75154fbaeb7e 126520.800000
0x44e83f06c745eebf 124562.200000
0x27fa25c578b35f80 136345.800000
0x311624fe3792c384 132292.100000
0xcf909dc103bfc387 138959.100000
0x37298912c52d8226 131659.900000
0x7693448ac6a52184 129426.900000
0x61aaee0a7fb6ebb7 135417.500000
0xe5f325b9567c7652 130036.900000
0x902a16b8f296c635 133005.200000
0x29c61e6d72b7b4ff 131992.100000
0x531390764709b586 134264.700000
0xc9f7dee9d40a92a3 123709.500000
0x49a7ea389a452d84 122332.100000
0x1612e32c5bc01fa4 125728.300000
0x9d9544ea884e2f53 121539.900000
0x2364287388ca8ba8 127466.800000
0xbb4edbb02371aa3c 126908.100000
0xeee6eb39d173ad00 128640.900000
0x6604b58bd62bff20 133181.800000
0x5416de37c9b66819 129643.700000
0x3c87a3133bf6a5e2 125177.200000
0xe332c9e5c9efbeee 130898.100000
0xac48701b9eb07e46 123492.200000
0xacff090d0780a4ab 132701.200000
0x7e4ce2fcdd9a2e5b 135387.200000
0x91a064812a912d10 132547.300000
0x05cb4ce1d1181bf5 126965.700000
0x34d6f631809c060d 137726.000000
0x7cacf76b895d2ca1 131396.100000
0xd5fbc98846d6c441 135688.400000
0xdd9ad46511e207ff 128405.700000
0xea1a4eba03b56886 129712.300000
0x3f0c02a8621750c8 123946.100000
0x836b537b35455bc1 125962.400000
0x97392d67171a807c 127039.400000
0xd09bf8058c773984 132813.200000
0x7202e86f79cd6045 135343.600000
0xaac900cc231d2460 118583.100000
0x24d2341dc393a861 123929.200000
0x18139b78a574c047 121601.200000
0xa9a12fac42e76f15 130843.800000
0xef98a3de9de76042 132104.700000
0x2ed248389aafa15e 141772.300000
0x1645a8a8baa45e36 121882.000000
0x41ab83e58e389e5c 121230.100000
0x846d68c6798402e0 125891.300000
0x5fa941fd656d5334 134040.600000
0xd4d035aa2c28b8f5 130855.300000
0x9129133a3e3ebe36 131018.000000
0x08d62d28c7e3091f 130355.700000
0xc5b61f5dc167d8d0 126488.700000
0xbc957c9f17ddc846 126456.600000
0x7311d4bf3d2949a4 128081.900000
0x8a5f48b79a19e5be 129963.500000
0x4cbd4b5523c71902 130458.300000
0x6cab42ac533694e0 127014.700000
0xeda2bd70b9afb746 121158.500000
0x915b463fc9eddc6e 123410.100000
0x902e2530dffb7876 129272.800000
0xccb4702e4086be42 122266.000000
0x3b198b21072328a1 131813.300000
0xd8d389061da60673 142264.100000
0xeee7dafb137ea7ee 140834.800000
0x2af19e2a8bba7f85 128134.100000
0x0fb38f23a927efc1 125858.300000
0xb7d41ac42c143d7e 127106.400000
0x80c199b46b24808a 129901.600000
0xb60e5230c748d9f0 127286.200000
0x8cb5dfb7ac1b14e2 125155.200000
0x02a5d438aeb21617 136927.300000
0xb9d085152385265b 129303.300000
0x9777a6bba4b64307 124492.300000
0xb561e78de9236fbb 119628.900000
0xd8429e25b107893b 130404.000000
0xcf0177dfa5e83445 135457.600000
0xafbc3ad13a2f3ba9 134946.800000
0xbc356b06ba3bb1de 130575.700000
0xd43560207115abc3 130193.300000
0xf7752bc09b25fa43 124197.500000
0xb4aab9ca8db4fb52 125306.300000
0xe9dc48ba32832fa7 130280.500000
0x2dc3b2464773b959 133112.000000
0xd79cfffcb2ae69f1 135031.000000
0xae46cab1e8a35ba7 132333.200000
0x56be16d642787f94 128205.200000
0x718960a49da96b92 127983.300000
0xc1513790a1e4fcda 127043.800000
0x2e16777c67637d2a 119960.200000
0xc9d0f2e44ad529d7 129476.300000
0x6b0772c93f096bf9 126331.300000
0x9083fa590963a104 129972.500000
0xd97e0b5208e1698d 123413.400000
0x9f0b4737f81fbbae 130115.700000
0x2ac0aaa5fd69ea4e 125006.400000
0xfd353c2bc303ac23 134704.600000
0xc60398e6706fe88b 135577.700000
0x6166128464c43586 133186.800000
0x056e8e6746214fe4 123307.200000
0x142b45b2f9d999ae 124889.400000
0x02257d4016cfac84 120301.200000
0xe9cf04bff8e4004c 130616.800000
0xecf550068362e67c 136662.800000
0xf2752c2a4b304bf9 136779.800000
0x70ea818061878f1b 133234.800000
0x983d3a6f5471900e 122632.100000
0xe32a329e774c0136 124918.100000
0x809b95d9b1700d7c 126861.200000
0xd06d928bd5a40679 133837.500000
0x33fefc705835aa75 130841.400000
0x7ccb93f63ee98c91 127735.700000
0xe8bcd31567e3191a 124002.200000
0x91b9c2b206063cf0 122090.800000
0x7d250084b5a630a7 127680.200000
0xc2e515ef1799cc95 131864.300000
0x3fec04f2723bde31 129586.700000
0x42b992c22dbbb829 128909.200000
0x4bd5a7c9adc27b87 129110.500000
0x813dfd7a1c05a395 131556.700000
0x12047caff685ab85 131398.800000
0x7b1265c4d86b3bdf 142363.200000
0xc38f5338db93a7f2 132597.900000
0x430994406eea4493 135764.300000
0xa8b84918dcce87b0 126722.200000
0x8a8f11177ca61b28 124127.600000
0x2fb1914fff80af64 135171.400000
0x4de3d6e9235c36f3 133178.000000
0x41ee682d5ca505df 133686.900000
0x423459c84ca4fe04 132206.100000
0xea3b06e2c67329a3 133544.900000
0x3629938208ee638e 123665.800000
0xc9feac29378ea9bb 125713.200000
0x044a2ecf8d10c46b 129331.900000
0x856cb4d3c7f3ae56 126847.400000
0x6d3d15f97dd243fc 122886.800000
0xc5465b8763dc4be2 118634.800000
0x36cc22008005aab8 132063.500000
0xf882540762d11d73 126872.100000
0xa6e4c16ad3a0d2ea 126554.100000
0xeb07f6c15a67f9cd 125016.800000
0x033ab394189a0a8a 124182.900000
0x6ee3e23b1581e37a 141965.900000
0xfbcb05759c83c4ff 137387.700000
0xc477becdfa3e1581 142633.700000
0x1248f9f03f1b8eea 139705.100000
0x755b21e1ba883c58 132631.700000
0x11e327d4d421cd43 139673.700000
0x990cc851da2d958c 131302.100000
0xed2d309391ebcbfc 136613.100000
0x20ddfbce80a93f00 141038.400000
0xb8eb90bb16defeb7 139072.800000
0x54cb7670e1946c73 131338.000000
0x1f235d1ba9e309f7 130142.100000
0x2703316271beeaa8 132062.800000
0x1d66477b44a4eab2 134811.800000
0x071b0885fb7cc0d8 128721.800000
0xbb3f8b1574f5ab62 131953.800000
0x3191777a21b9d10d 139683.100000
0xc91f903237472aba 135107.600000
0xed5084b672e814a9 125852.600000
0xa2f1c706b740ac12 128171.700000
0xc38ac9d5870e0794 125335.100000
0x5534c388ae203a71 125725.100000
0x04ca086ad6f86a36 125439.400000
0xde9712c3ef2b9f11 121746.500000
0xaf82bd0499a23735 131270.000000
0x42fea8a7fe6c95cc 122326.000000
0xea7708ac94a5116d 124115.800000
0xd1a22495d4306763 128693.900000
0xee606172ecae9f44 124832.600000
0xfe2970a242852f5e 128757.300000
0x3e8462a61f1ce622 124137.100000
0x87122885843ad46e 130446.100000
0xe1660d64c285d69b 126445.700000
0x5901bda042a1c464 129655.700000
0x7ec7a80b0612d932 128046.600000
0x01049519f8fe0e3a 130069.000000
0xeaa03d96400f8dee 133646.100000
0xeddf423d11b1b93f 124597.400000
0x09dfb9ed6deb1800 129085.000000
0xe29db595a9c69c04 137638.300000
0x9e9727f89d0bf1f8 130324.200000
0xa47f4c961b018ebc 126747.300000
0x7225b9391f60b23d 135135.200000
0xb496d77403e64064 128095.300000
0x3af8c7ffc974495b 122420.300000
0xa5b5a90bb1b5a8d9 124641.500000
0x835b4ff6e7a6755d 123020.400000
0x53c622b5032ed962 136664.300000
0x1a652609b4be1741 131204.800000
0x0b435e1431a199a9 145739.300000
0x48d1c3225f92d51d 128052.800000
0x7e2745b5dd9d9c08 127157.200000
0x361f3bb7d4661a79 137811.000000
0x3a6fedd5464c0b2c 132829.300000
0x9cc1c2ab8ef71f57 133483.100000
0x806d0623b3340813 127556.400000
0x2053c89777c3338a 122355.100000
0x8d5eb3942b6eb083 123310.500000
0x510a872ed3ddbd86 126334.900000
0xaeccfac86d1341b2 123658.900000
0x860f4a213a19d612 128725.200000
0x5fd0f84ab0def73c 134785.000000
0x5fe7289a4c9f5871 118674.500000
0x31a3927af54e98fc 124717.900000
0xce108802647f758d 124677.400000
0x17ad2fbde308b9a1 131770.900000
0xcc2b2a38cbac8f3d 135836.200000
0xc77b6839f801473e 146496.900000
0xc7046db88c03b662 151275.300000
0x47f781b92adc00f2 149219.300000
0xff6c57bdc465f293 125298.800000
0xf7b2ec2d0b1ecf8e 124605.300000
0x849ee01db546b2b1 125761.000000
0xd22cee6334002c6e 129364.900000
0xc456325ce0499ac9 126366.700000
0x1abac497a0648a56 124329.400000
0x95a0ecf90348771a 127802.700000
0x6c6c92479bcc73c4 130718.000000
0x40047aeaaa84baf1 130011.700000
0x740813787bb0306c 128519.700000
0x7d35f7505df09f60 138994.900000
0xf1c84b163ffe7027 124746.800000
0x0d893025b6cae2c9 128176.800000
0x7dfbea8e6802870d 138001.500000
0x7920005a0dff53da 132254.700000
0x67df6c9b772a6a22 128975.100000
0xef97a78a84d04d1f 131333.000000
0x5c2f762481da9815 131336.500000
0x6908d7056a49d37f 125298.900000
0x73930c46f2936bfa 132986.000000
0xc7a63f6185382870 133356.300000
0xcee9c819d6cfa553 128143.700000
0xe6c9e6d3471a3688 136478.400000
0x09fd0698adc82665 131409.500000
0x97c037d1f0edeec8 122348.900000
0xab6e2e78f45b2dc7 123740.200000
0xf67281e0ccf430a2 132401.800000
0x333541b2ab650b0d 128038.600000
0xcb98bd8cc6e36a46 121326.100000
0x088665ddd4a27118 136678.500000
0xd000c0cf6fc2ec87 129440.300000
0x258597147b7ee1b3 127385.100000
0xc291dbe7399883bd 133779.400000
0x32273c046edeb2ab 132487.300000
0xb87767360e2c801c 134827.600000
0x4ab481251d5438ce 132472.600000
0xd7ccee5fbee1c689 139397.400000
0xe6d10baa282ce0c4 127027.200000
0xa849e8f838c2862d 131623.500000
0x917b04901720c40f 128257.900000
0xe05bc9cbbdd07b8b 130795.700000
0xc63106353a483d4a 128067.200000
0x5ce47d5430c7ca7c 130750.800000
0x9d3aca1229927b7a 128702.600000
0x13dedabe0578989d 125935.400000
0x06fe50c1ccdf9037 127375.200000
0x3ffd4c40f2847b75 139167.600000
0xdfa933def2a5e3cd 123462.800000
0xa9f6596ec8bc70e7 125527.900000
0x2d8da058e896cfa7 123686.800000
0x599ae9d81be053be 128250.200000
0x8043f7d7b86f8cae 124715.600000
0xde40cf462b354a0d 119861.200000
0x674d5f24664c9508 130256.300000
0xb7d033046c17ec42 127128.700000
0xf3b3c399c4b2bd8d 125828.900000
0x1241435d216b73e2 124987.800000
0x77e265ce698d1075 130410.300000
0x48770748eabe3d03 124348.800000
0x374fb38becd79a6f 132941.700000
0x337134e63d76fa99 123903.200000
0x7fd77146b1b52886 125301.300000
0xd2de6a2ceaf78161 122515.600000
0x0b935785423f3215 124568.000000
0x72a0a737dba68271 120260.700000
0x4716b79b2b42814e 129147.000000
0x137c277dc20edd2d 128280.500000
0xd08371639e7b5563 129969.400000
0xade3772906d6cca4 127014.300000
0x212e0e41f2942652 128359.000000
0x7a097fabaa32c76a 132567.400000
0x88aeb76e4b912a61 127777.300000
0xde464bf395305e7d 125119.200000
0x392d5a7db66e194f 125156.600000
0x6b2775a042af4c6c 129815.200000
0x34ae95b252abc400 128328.000000
0x776637dc46b96935 129246.200000
0xbba1f8f300b804e5 128480.400000
0x0d1b7d4247c887a0 128145.800000
0xe5e92112af6a6482 129646.900000
0xddb4c444b169ac4b 126910.700000
0xef3c584e9734a189 125301.000000
0x4bb7a362b8dc1950 126183.000000
0xa4655565892ed0b4 124991.300000
0x1ba257ca7ba878fc 136426.500000
0x430f9c9e85fe1a1f 124610.800000
0x7e8227018d2763d3 125759.200000
0x4cbf9f1cb0a1acb9 134763.500000
0xcbfdfcb6d632574b 126619.900000
0x8d8703a631ee9e0f 128281.200000
0x85b96783c375507d 125933.800000
0xb1e6cf96e8778057 132107.000000
0xc59b07bd25b5684a 139828.500000
0x81d07e377b473e44 136084.800000
0xee8da264cdb413cf 126421.000000
0x4e0b27a2e5914b58 125300.800000
0xca9ce357a8ee353d 124790.700000
0xa093a0e4013cb7f7 131473.700000
0x6855feb0ee599690 125275.900000
0xb9ca508c8077650b 126421.600000
0x0cf611ef7d0699b6 129767.000000
0x79bc09d4f00081c8 127437.400000
0x6601b08551a13186 122306.400000
0x2b1f5ec3f9a7256f 126059.800000
0x092b4cc8e42dcb60 129628.800000
0xbd67da021d4ee5d3 128988.200000
0x8cafb7e124f181ad 124882.000000
0xe970c687cf90c84c 119133.400000
0xc660a9f6a820df69 126177.000000
0x03b0d81d66d9057e 126863.700000
0x4c1599f5bec4685c 126487.300000
0xac9410ab1bfc6d60 121629.800000
0x8698a48d0e304be6 128226.500000
0xfaf9c14eb3f2bb81 128462.100000
0x13d585e60421ddd0 118957.400000
0x1eb724ba3c651393 131192.600000
0x4d4740b7a8da9f69 122580.200000
0x1a68cf0a8f44d027 130351.900000
0xd7eb98c726c40f7c 123462.600000
0x08fcf916aefcee0a 131706.100000
0x70208baba42fc19a 126981.200000
0x860f13e17138cc3f 120027.100000
0x182f0d85d7a7dfb3 127168.100000
0x7f924869e6cfdbd2 132380.000000
0x8a74365a57feedaa 123212.700000
0xa45f99ff3041f0d8 130901.000000
0xc8db8ba105404b27 125166.000000
0x98b0019185a876fc 122716.800000
0x9d331827b5ad6102 131612.600000
0x89e6f9fb97e45140 119632.200000
0x6237ff105ebdc667 129018.900000
0x1e943015563236ed 126247.200000
0x1873fe844ead6785 124753.200000
0x3c90c38a1173bffb 129399.000000
0x24d53c3528facd2a 125171.600000
0x5333813e473b8b45 133810.500000
0x3acc078fdf06fe4d 124193.700000
0x7da2feaa8354f000 129167.600000
0xfe36ab42dc94513c 128545.300000
0x9012885ffc312d19 123890.600000
0x8caa76a2f8e27038 126387.700000
0xd752a6949b056290 129783.800000
0xabf8ba42253cf100 124881.400000
0x1568afa9ff1fdb2b 130550.000000
0x1a4e10f67c691665 133240.800000
0xc086b311578b1332 131831.600000
0x3fa7b87652101d4b 126059.200000
0x1056c134ce91ddfa 128677.500000
0xd2b606be5b10cc36 122479.400000
0xde755ccf27f8e108 126828.600000
0x5ca514d726c058a0 127293.400000
0x126d68e9fdbd6e19 133693.800000
0x1520209335aedc1e 128987.200000
0x21db7de1d108c13f 127998.600000
0x77f5b4214480de1a 130027.100000
0xc02dc3a4c9ac70e2 125735.200000
0xc4b70cc8470a35c5 129161.800000
0xbf3cc98cf317e19f 125543.700000
0x145ec69c7d7c393c 127257.900000
0xa56c6f3d4b530ca4 130869.100000
0x1697673bfcc94fc3 121940.300000
0x1a452a02f03f139f 124776.700000
0xf9f1d856f3d917aa 120911.700000
0xfeddef3f5f6a5c57 130216.300000
0xd8b6e34a65cc2c35 127901.100000
0xa8b2043ccb003034 130350.700000
0xac8bacf40ff966e1 134721.500000
0x539e1d9410b95835 128538.000000
0x01e3f3ab3fc758c5 121205.700000
0xe262df5411fe22c7 123295.800000
0xd7a6272f01511773 125102.700000
0x1c379333b6830986 127945.500000
